stop_namecleanstop_name,Total Avg. Ons,Total Avg. Offs,Overall Mean Avg. Ons,Overall Mean Avg. Offs,stop_lat,stop_lon
17th St & Brown St,0.20168067226890768,0.37983193277310967,0.10084033613445384,0.18991596638655484,39.968566,-75.165133
17th St & Callowhill St,1.813445378151258,2.98151260504202,0.906722689075629,1.49075630252101,39.960279,-75.166935
17th St & Cambria St,0.0638297872340425,0.176470588235294,0.03191489361702125,0.088235294117647,39.997755,-75.158762
17th St & Cambria St - FS,0.0588235294117647,0.127659574468085,0.02941176470588235,0.0638297872340425,39.997523,-75.158645
17th St & Carpenter St ,0.0,0.3792240300375474,0.0,0.1896120150187737,39.939764,-75.171412
17th St & Catherine St ,0.191489361702128,0.608260325406758,0.095744680851064,0.304130162703379,39.941527,-75.171018
17th St & Cecil B Moore Av ,1.710888610763452,0.0851063829787234,0.855444305381726,0.0425531914893617,39.979414,-75.162777
17th St & Chestnut St,0.0,0.1226533166458072,0.0,0.0613266583229036,39.951519,-75.168845
17th St & Christian St ,0.0,1.7859824780976212,0.0,0.8929912390488106,39.94076,-75.171186
17th St & Clearfield Rd - FS,0.0425531914893617,1.573216520650813,0.02127659574468085,0.7866082603254065,40.000482,-75.158159
17th St & Cumberland St ,0.0,3.8335419274092697,0.0,1.9167709637046348,39.991618,-75.160132
17th St & Dauphin St ,3.69090909090909,0.0,1.845454545454545,0.0,39.988594,-75.160794
17th St & Diamond St ,0.2,0.0,0.1,0.0,39.985462,-75.161479
17th St & Dickinson St ,0.0,0.0,0.0,0.0,39.932455,-75.172999
17th St & Ellsworth St ,0.0,0.0,0.0,0.0,39.937575,-75.171859
17th St & Erie Av,0.0555555555555556,0.0555555555555556,0.0277777777777778,0.0277777777777778,40.009745,-75.155987
17th St & Erie Av ,0.0,0.0,0.0,0.0,40.010048,-75.15608
17th St & Fairmount Av,0.8888888888888891,0.555555555555556,0.44444444444444453,0.277777777777778,39.967237,-75.165421
17th St & Federal St ,0.6909090909090909,0.34545454545454546,0.34545454545454546,0.17272727272727273,39.936621,-75.172063
17th St & Fitzwater St ,0.0,0.0,0.0,0.0,39.942535,-75.170802
17th St & Franklintown Blvd ,0.392857142857143,0.6547619047619042,0.1964285714285715,0.3273809523809521,39.959414,-75.167352
17th St & Girard Av,1.998217468805699,0.1497326203208556,0.9991087344028495,0.0748663101604278,39.972153,-75.164352
17th St & Green St ,0.0,0.0,0.0,0.0,39.964463,-75.166034
17th St & Hamilton St - MBNS,0.0,0.0,0.0,0.0,39.961671,-75.166647
17th St & Huntingdon St,0.5614973262032089,0.358288770053476,0.28074866310160446,0.179144385026738,39.993099,-75.159784
17th St & Indiana Av,0.0454545454545455,0.0,0.02272727272727275,0.0,39.998755,-75.158841
17th St & JFK Blvd,0.0,0.0,0.0,0.0,39.954124,-75.168268
17th St & Jackson St,1.0454545454545454,0.0,0.5227272727272727,0.0,39.923891,-75.174824
17th St & Jefferson St,1.0,0.0,0.5,0.0,39.976551,-75.163391
17th St & Johnston St,0.0909090909090909,0.0,0.04545454545454545,0.0,39.916219,-75.176503
17th St & Lehigh Av,0.0,0.0,0.0,0.0,39.994637,-75.15936450000001
17th St & Locust St - FS,0.259259259259259,1.48148148148148,0.1296296296296295,0.74074074074074,39.948637,-75.169481
17th St & Lombard St ,0.0909090909090909,0.0454545454545455,0.04545454545454545,0.02272727272727275,39.945372,-75.17019
17th St & Market St,0.6827094474153299,0.0909090909090909,0.34135472370766495,0.04545454545454545,39.953124,-75.168473
17th St & Master St,0.945454545454545,0.0909090909090909,0.4727272727272725,0.04545454545454545,39.975177,-75.163703
17th St & McKean St ,0.2454545454545455,0.0454545454545455,0.12272727272727275,0.02272727272727275,39.926344,-75.174284
17th St & Mifflin St ,0.2,0.1,0.1,0.05,39.927566,-75.17402
17th St & Montgomery Av ,3.1363636363636402,1.3272727272727272,1.5681818181818201,0.6636363636363636,39.980966,-75.162429
17th St & Moore St ,0.545454545454545,0.2909090909090909,0.2727272727272725,0.14545454545454545,39.928788,-75.173744
17th St & Moyamensing Av ,2.19090909090909,0.1454545454545455,1.095454545454545,0.07272727272727275,39.915665,-75.17621
17th St & Norris St,4.15454545454545,0.336363636363636,2.077272727272725,0.168181818181818,39.983955,-75.16178
17th St & North St,0.8111111111111109,0.655555555555556,0.40555555555555545,0.327777777777778,39.966434,-75.165613
17th St & Ontario St ,4.88181818181818,0.486531986531986,1.220454545454545,0.1216329966329965,40.005275499999996,-75.15704400000001
17th St & Oregon St ,1.5363636363636362,0.0454545454545455,0.7681818181818181,0.02272727272727275,39.917629,-75.176215
17th St & Oxford St ,0.28181818181818197,0.0,0.14090909090909098,0.0,39.977978,-75.16309
17th St & Pine St,0.0588235294117647,0.272727272727273,0.02941176470588235,0.1363636363636365,39.946264,-75.169997
17th St & Porter St ,2.83636363636364,0.536363636363636,1.41818181818182,0.268181818181818,39.920171,-75.175651
17th St & Pulaski Av,2.2,1.3,1.1,0.65,40.011012,-75.155734
17th St & Race St ,0.836363636363636,0.2909090909090909,0.418181818181818,0.14545454545454545,39.956925,-75.167691
17th St & Reed St ,0.0909090909090909,0.2454545454545455,0.04545454545454545,0.12272727272727275,39.93365,-75.172723
17th St & Ridge Av ,2.47272727272727,0.2454545454545455,1.236363636363635,0.12272727272727275,39.970609,-75.164724
17th St & Ritner St ,2.74545454545455,0.1454545454545455,1.372727272727275,0.07272727272727275,39.921384,-75.17534
17th St & Sedgley Av ,3.8636363636363598,2.09090909090909,1.9318181818181799,1.045454545454545,39.996747,-75.158966
17th St & Sedgley Av - FS,0.6,0.572727272727273,0.3,0.2863636363636365,39.996667,-75.158826
17th St & Shunk St ,0.0909090909090909,0.1,0.04545454545454545,0.05,39.918931,-75.175939
17th St & Snyder Av,0.0,0.0,0.0,0.0,39.925122,-75.174548
17th St & South St ,0.318181818181818,0.181818181818182,0.159090909090909,0.090909090909091,39.944364,-75.170382
17th St & Spring Garden St,0.5636363636363633,0.0303030303030303,0.28181818181818163,0.01515151515151515,39.963223,-75.166334
17th St & Spruce St ,0.361111111111111,2.03703703703704,0.1805555555555555,1.01851851851852,39.94771,-75.169673
17th St & Summer St - FS,0.8611111111111109,0.703703703703704,0.43055555555555547,0.351851851851852,39.957817,-75.167487
17th St & Susquehanna Av ,0.690909090909091,0.7727272727272729,0.3454545454545455,0.38636363636363646,39.987032,-75.161106
17th St & Tasker St,0.872727272727273,0.0,0.4363636363636365,0.0,39.931233,-75.173275
17th St & Thompson St,0.0,0.0,0.0,0.0,39.973901,-75.163967
17th St & Tioga St,0.418181818181818,0.6818181818181818,0.1045454545454545,0.17045454545454544,40.0067645,-75.15671900000001
17th St & Venango St,0.0454545454545455,0.318181818181818,0.02272727272727275,0.159090909090909,40.00838,-75.156441
17th St & Venango St ,0.181818181818182,0.0,0.090909090909091,0.0,40.008148,-75.156336
17th St & Vine St,1.5,0.2454545454545455,0.75,0.12272727272727275,39.958834,-75.167271
17th St & Wallace St ,0.272727272727273,0.381818181818182,0.1363636363636365,0.190909090909091,39.965828,-75.165734
17th St & Walnut St ,4.037037037037037,0.333333333333333,2.0185185185185186,0.1666666666666665,39.950074,-75.169181
17th St & Washington Av,0.0,0.0,0.0,0.0,39.938592,-75.171655
17th St & Westmoreland St ,0.236363636363636,0.3363636363636364,0.059090909090909,0.0840909090909091,40.003785,-75.157359
17th St & Wharton St ,0.0454545454545455,0.272727272727273,0.02272727272727275,0.1363636363636365,39.934881,-75.172435
17th St & Wolf St ,4.59090909090909,2.56363636363636,2.295454545454545,1.28181818181818,39.922633,-75.175088
17th St & York St ,0.1,0.136363636363636,0.05,0.068181818181818,39.99011,-75.160434
18th St & Arch St,2.0,0.8390804597701149,1.0,0.41954022988505746,39.955153,-75.169505
18th St & Hunting Park Av,0.0454545454545455,0.0454545454545455,0.02272727272727275,0.02272727272727275,40.014566,-75.156583
18th St & Pike St,0.0909090909090909,1.09090909090909,0.04545454545454545,0.545454545454545,40.01321,-75.157002
18th St & Vine St ,0.666666666666667,1.2911877394635993,0.3333333333333335,0.6455938697317997,39.958409,-75.168855
19th St &  & Arch St,2.375,0.632142857142857,1.1875,0.3160714285714285,39.955495,-75.171216
19th St & Bainbridge St ,0.222222222222222,0.357142857142857,0.111111111111111,0.1785714285714285,39.943871,-75.173714
19th St & Berks St,0.0,0.790909090909091,0.0,0.3954545454545455,39.982605,-75.165152
19th St & Brown St,0.0,0.0454545454545455,0.0,0.02272727272727275,39.968975,-75.168285
19th St & Callowhill St,0.318181818181818,0.472727272727273,0.159090909090909,0.2363636363636365,39.960678,-75.170063
19th St & Carpenter St ,0.333333333333333,0.222222222222222,0.1666666666666665,0.111111111111111,39.940116,-75.174518
19th St & Catherine St ,0.125,0.0,0.0625,0.0,39.9419,-75.174146
19th St & Cecil B Moore Av,0.0,0.8,0.0,0.4,39.979608,-75.165813
19th St & Cherry St,0.25079365079365057,0.6,0.12539682539682528,0.3,39.956405,-75.171024
19th St & Chestnut St - FS,0.0,0.0,0.0,0.0,39.951617,-75.17201
19th St & Christian St ,0.111111111111111,0.0,0.0555555555555555,0.0,39.941186,-75.174314
19th St & Diamond St,1.254545454545455,1.009090909090909,0.6272727272727275,0.5045454545454545,39.985656,-75.164479
19th St & Dickinson St ,0.785714285714286,0.553571428571429,0.392857142857143,0.2767857142857145,39.932845,-75.176126
19th St & Ellsworth St ,0.375,0.0,0.1875,0.0,39.93793,-75.174998
19th St & Fairmount Av,0.0,0.2,0.0,0.1,39.967333,-75.168634
19th St & Federal St ,0.0,0.25,0.0,0.125,39.937109,-75.17519
19th St & Fitzwater St ,0.214285714285714,0.142857142857143,0.107142857142857,0.0714285714285715,39.942881,-75.17393
19th St & Girard Av,0.0,6.65384615384615,0.0,3.326923076923075,39.972543,-75.167528
19th St & Green St,0.7454545454545449,0.9363636363636361,0.37272727272727246,0.46818181818181803,39.964871,-75.169162
19th St & Hamilton St,0.0454545454545455,0.609090909090909,0.02272727272727275,0.3045454545454545,39.962132,-75.169751
19th St & JFK Blvd,0.39682539682539697,0.666666666666667,0.19841269841269848,0.3333333333333335,39.954559,-75.17142
19th St & JFK Blvd - FS,0.5,0.0,0.25,0.0,39.954103,-75.171492
19th St & Jefferson St,0.181818181818182,0.2,0.090909090909091,0.1,39.976789,-75.166426
19th St & Johnston St ,0.111111111111111,0.680555555555556,0.0555555555555555,0.340277777777778,39.916609,-75.179654
19th St & Lombard St ,0.0,0.666666666666667,0.0,0.3333333333333335,39.945727,-75.173306
19th St & Master St,0.0,0.0,0.0,0.0,39.975424,-75.166726
19th St & McKean St ,0.375,0.125,0.1875,0.0625,39.926716,-75.177411
19th St & Mifflin St ,1.48611111111111,1.11111111111111,0.743055555555555,0.555555555555555,39.927947,-75.177147
19th St & Montgomery Av,0.472727272727273,0.727272727272727,0.2363636363636365,0.3636363636363635,39.981176,-75.165466
19th St & Moore St ,2.75,0.5,1.375,0.25,39.92917,-75.176918
19th St & Moravian St - FS,3.33333333333333,0.166666666666667,1.666666666666665,0.0833333333333335,39.950758,-75.172225
19th St & Morris St ,4.5,1.5,2.25,0.75,39.930374,-75.176642
19th St & Moyamensing Av,0.0,0.0,0.0,0.0,39.91428,-75.179732
19th St & Norris St,0.472727272727273,4.34545454545455,0.2363636363636365,2.172727272727275,39.98414,-75.164804
19th St & Oregon Av ,0.111111111111111,0.569444444444444,0.0555555555555555,0.284722222222222,39.918019,-75.179342
19th St & Oxford St,0.0909090909090909,0.43636363636363595,0.04545454545454545,0.21818181818181798,39.978199,-75.166113
19th St & Parrish St,0.0,2.254545454545455,0.0,1.1272727272727274,39.970045,-75.168045
19th St & Passyunk Av ,0.5,0.75,0.25,0.375,39.924317,-75.177974
19th St & Pine St,0.04,0.151111111111111,0.02,0.0755555555555555,39.946637,-75.17309
19th St & Poplar St,0.372727272727273,3.66363636363636,0.1863636363636365,1.83181818181818,39.97125,-75.167804
19th St & Porter St,1.0,1.875,0.5,0.9375,39.920561,-75.17879
19th St & Reed St ,0.597222222222222,0.472222222222222,0.298611111111111,0.236111111111111,39.934049,-75.17585
19th St & Ritner St,0.375,0.75,0.1875,0.375,39.921783,-75.178514
19th St & Shunk St,0.5,0.75,0.25,0.375,39.919285,-75.179066
19th St & Snyder Av,0.875,0.375,0.4375,0.1875,39.925512,-75.177698
19th St & South St ,0.333333333333333,0.222222222222222,0.1666666666666665,0.111111111111111,39.944728,-75.173522
19th St & Spring Garden St,0.0,2.97272727272727,0.0,1.486363636363635,39.963604,-75.16945
19th St & Spruce St ,0.08,0.928888888888889,0.04,0.4644444444444445,39.948073,-75.172789
19th St & Tasker St ,1.410714285714286,2.1964285714285703,0.705357142857143,1.0982142857142851,39.931605,-75.17639
19th St & Thompson St - MBNS,0.0,0.0,0.0,0.0,39.974015,-75.167026
19th St & Vine St,0.0,0.44545454545454555,0.0,0.22272727272727277,39.959197,-75.170411
19th St & Wallace St,1.707936507936506,2.2190476190476227,0.853968253968253,1.1095238095238114,39.966227,-75.168886
19th St & Washington Av,0.40043290043290086,0.0238095238095238,0.20021645021645043,0.0119047619047619,39.938974,-75.174806
19th St & Wharton St ,0.361111111111111,0.222222222222222,0.1805555555555555,0.111111111111111,39.935272,-75.175586
19th St & Wolf St,0.0,0.25,0.0,0.125,39.923041,-75.17825
19th St Trolley Station,2.66666666666666,1.392857142857143,0.666666666666665,0.34821428571428575,39.953376000000006,-75.17156
1st Av & Allendale Rd,0.0588235294117647,0.5,0.02941176470588235,0.25,40.098184,-75.395115
1st Av & Allendale Rd - FS,0.142857142857143,0.0,0.0714285714285715,0.0,40.098336,-75.395138
1st Av & Allendale Rd - MBFS,3.142222222222222,2.164444444444444,1.571111111111111,1.082222222222222,40.097257,-75.39747
1st Av & Allendale Rd - MBNS,0.7863247863247871,0.414529914529914,0.39316239316239354,0.207264957264957,40.097283,-75.396985
1st Av & American Av,0.0,0.0,0.0,0.0,40.096248,-75.399576
1st Av & Clark Av - FS,0.9102564102564099,0.982905982905982,0.45512820512820495,0.491452991452991,40.095731,-75.401008
1st Av & Clark Av - MBFS,0.414529914529914,0.448717948717948,0.207264957264957,0.224358974358974,40.095402,-75.403943
1st Av & Freedom Business Center Dr,0.430769230769231,0.1,0.2153846153846155,0.05,40.095145,-75.414995
1st Av & Freedom Business Center Dr - FS,1.4615384615384621,0.4,0.7307692307692311,0.2,40.094912,-75.414533
1st Av & Moore Rd,0.1,4.29090909090909,0.05,2.145454545454545,40.095206,-75.410735
1st Av & Moore Rd - FS,0.346153846153846,0.0769230769230769,0.173076923076923,0.03846153846153845,40.094939,-75.410747
1st Av & Moore Rd - MBNS,0.3,0.0,0.15,0.0,40.095152,-75.40851
1st Av & Park Av,0.76,0.48,0.38,0.24,40.095152,-75.406215
1st Av & Park Av - FS,0.0588235294117647,0.0,0.02941176470588235,0.0,40.094992,-75.4067
2 Campus Blvd,2.33333333333333,0.0,1.166666666666665,0.0,39.9776,-75.413956
20th St & Arch St,0.0285714285714286,0.5571428571428572,0.00714285714285715,0.1392857142857143,39.955619,-75.17276849999999
20th St & Bainbridge St ,1.444444444444444,0.222222222222222,0.722222222222222,0.111111111111111,39.943847,-75.175166
20th St & Ben Franklin Pkwy,0.0,0.727272727272727,0.0,0.3636363636363635,39.958695,-75.172027
20th St & Brown St,0.1,3.1090909090909102,0.05,1.5545454545454551,39.96896,-75.169726
20th St & Callowhill St,0.0,1.118181818181818,0.0,0.559090909090909,39.960717,-75.17154
20th St & Carpenter St ,0.0,0.722222222222222,0.0,0.361111111111111,39.940136,-75.175994
20th St & Catherine St ,0.333333333333333,1.833333333333333,0.1666666666666665,0.9166666666666665,39.941885,-75.17561
20th St & Chelten Av,0.0,2.11111111111111,0.0,1.055555555555555,40.051773,-75.151818
20th St & Chestnut St,0.111111111111111,0.111111111111111,0.0555555555555555,0.0555555555555555,39.951957,-75.173425
20th St & Christian St ,0.333333333333333,1.611111111111111,0.1666666666666665,0.8055555555555555,39.941109,-75.17579
20th St & Dickinson St ,0.111111111111111,0.5,0.0555555555555555,0.25,39.932812,-75.177602
20th St & Ellsworth St ,0.0,0.6111111111111109,0.0,0.30555555555555547,39.937969,-75.176486
20th St & Fairmount Av,0.0,0.0,0.0,0.0,39.967149,-75.170099
20th St & Federal St ,0.0,0.0,0.0,0.0,39.937184,-75.176642
20th St & Fitzwater St ,1.22222222222222,0.5,0.61111111111111,0.25,39.942866,-75.17537
20th St & Geary St,0.285714285714286,0.5079365079365079,0.142857142857143,0.25396825396825395,39.910582,-75.182696
20th St & Geary St ,0.0769230769230769,0.461538461538462,0.03846153846153845,0.230769230769231,39.910385,-75.182449
20th St & Girard Av - MBFS,1.6,0.05,0.8,0.025,39.972921,-75.168873
20th St & Green St,0.0,0.472727272727273,0.0,0.2363636363636365,39.964892,-75.170615
20th St & Hamilton St,0.0,0.0909090909090909,0.0,0.04545454545454545,39.962171,-75.171204
20th St & Hartranft St ,0.9769230769230769,1.8495726495726479,0.24423076923076922,0.46239316239316197,39.9092395,-75.18284249999999
20th St & Hunting Park Av ,0.0,0.981818181818182,0.0,0.490909090909091,40.012584,-75.160822
20th St & JFK Blvd,2.85,1.5,0.7125,0.375,39.954566,-75.172985
20th St & Jackson St ,0.0,0.307692307692308,0.0,0.153846153846154,39.924284,-75.17945
20th St & Johnston St,0.536541889483066,0.0,0.268270944741533,0.0,39.916621,-75.181094
20th St & Johnston St ,0.0,1.812834224598926,0.0,0.906417112299463,39.916809,-75.181282
20th St & Locust St ,0.111111111111111,0.111111111111111,0.0555555555555555,0.0555555555555555,39.949271,-75.174013
20th St & Lombard St ,0.111111111111111,0.5,0.0555555555555555,0.25,39.945739,-75.17477
20th St & Market St,0.0,0.2,0.0,0.1,39.95392,-75.173194
20th St & Market St ,0.0,1.0,0.0,0.5,39.953437,-75.173125
20th St & McKean St ,0.0,0.5769230769230769,0.0,0.28846153846153844,39.926728,-75.178922
20th St & Mifflin St ,0.0,0.0769230769230769,0.0,0.03846153846153845,39.927942,-75.178646
20th St & Moore St ,2.11111111111111,0.0,1.055555555555555,0.0,39.929164,-75.178382
20th St & Morris St ,1.111111111111111,0.0,0.5555555555555555,0.0,39.930413,-75.178118
20th St & Moyamensing Av - FS,1.0,0.923076923076923,0.5,0.4615384615384615,39.913383,-75.181825
20th St & Oregon Av ,0.0769230769230769,0.153846153846154,0.03846153846153845,0.076923076923077,39.917879,-75.180853
20th St & Oregon Av - FS,1.125,1.6875,0.5625,0.84375,39.917763,-75.181031
20th St & Parrish St,0.536363636363636,1.409090909090909,0.268181818181818,0.7045454545454545,39.970093,-75.169486
20th St & Passyunk Av,0.0,0.8076923076923079,0.0,0.40384615384615397,39.923579,-75.179594
20th St & Penrose Av,0.0,0.444444444444444,0.0,0.222222222222222,39.91324,-75.182097
